# ----------------------------------------
# www.visit-trzic.com - GA4
# Najbolj obiskane strani-01_visit_trzic_mesecni_pregled.csv
# 20260525-20260724
# ----------------------------------------

Year,Month,Page title,Page path and screen class,Views,Views per active user,Active users,Event count,Key events,Average engagement time per session
2026,06,Sunita L. Williams Memorial Room,/en/attractions/cultural-attractions/sunita-l-williams-memorial-room,10,2,5,21,0,0
2026,06,Szlak górski Tržička,/sl/poti/pejmo-v-planine/trziska-planinska-pot,0,0,1,1,0,23
2026,06,T11 - Zelenica in sedlo Čez Pod (»Triangel«),/sl/poti/turnosmucarske-poti/t11-zelenica-in-sedlo-cez-pod-triangel,6,3,2,14,0,4
2026,06,T12 - Zelenica-Suho ruševje,/sl/poti/turnosmucarske-poti/t12-zelenica-suho-rusevje,2,2,1,5,0,13
2026,06,T13 - Zelenica-Begunjščica,/sl/poti/turnosmucarske-poti/t13-zelenica-begunjscica,5,1.6666666666666667,3,11,0,33.333333333333336
2026,06,T14 - Korošica-Hajnževo sedlo,/sl/poti/turnosmucarske-poti/t14-korosica-hajnzevo-sedlo,2,2,1,6,0,212
2026,06,T21 - Kofce,/it/sentieri/percorsi-per-lo-scialpinismo/t21-kofce,3,3,1,7,0,87
2026,06,T21 - Kofce,/sl/poti/turnosmucarske-poti/t21-kofce,5,1.6666666666666667,3,12,0,24
2026,06,T22 - Veliki vrh,/de/wege/skitourenwege/t22-veliki-vrh,5,1.6666666666666667,3,12,0,42.666666666666664
2026,06,T22 - Veliki vrh,/en/paths/ski-touring-routes/t22-veliki-vrh,6,2,3,16,0,84
2026,06,T22 - Veliki vrh,/sl/poti/turnosmucarske-poti/t22-veliki-vrh,3,1.5,2,7,0,0
2026,06,T23 - Šija,/de/wege/skitourenwege/t23-sija,2,2,1,5,0,23
2026,06,T23 - Šija,/en/paths/ski-touring-routes/t23-sija,1,1,1,3,0,0
2026,06,T23 - Šija,/it/sentieri/percorsi-per-lo-scialpinismo/t23-sija,1,1,1,3,0,0
2026,06,Tabor Apartments,/en/accommodation/tabor-apartments,2,2,1,4,0,0
2026,06,Tabor Restaurant,/en/cuisine/tabor-restaurant,2,1,2,4,0,22.5
2026,06,Taborišče Ljubelj,/sl/znamenitosti/kulturne-znamenitosti/taborisce-ljubelj,35,1.75,20,73,0,35.208333333333336
2026,06,Taborniški dom na Šiji – Homely Hospitality and Hiking at the Scouts’ Hut on Šija,/en/blog/taborniski-dom-na-siji-homely-hospitality-and-hiking-at-the-scouts-hut-on-sija,7,2.3333333333333335,3,16,0,21
2026,06,Taborniški dom Šija,/sl/prenocisca/taborniski-dom-sija,53,1.5142857142857142,35,117,0,11.783783783783784
2026,06,Tandem-Paragliding,/de/aktivitaeten/tandem-paragliding,3,1.5,2,7,0,122
2026,06,Tandemski leti z jadralnim padalom,/en/activities/tandem-paragliding-flights,1,1,1,3,0,0
2026,06,Tek po ulicah Tržiča,/sl/prireditve/tek-po-ulicah-trzica,5,1.25,4,11,0,16
2026,06,Tekec Nativity Scene,/en/attractions/cultural-attractions/tekec-nativity-scene,1,1,1,3,0,0
2026,06,Tekčeve Krippen,/de/sehenswuerdigkeiten/kulturelle-sehenswurdigkeiten/tekceve-krippen,1,1,1,2,0,1111
2026,06,Tekčeve jaslice,/sl/znamenitosti/kulturne-znamenitosti/tekceve-jaslice,5,1.25,4,12,0,3.8
2026,06,The Dovžan Gorge,/en/attractions/natural-attractions/the-dovzan-gorge,141,2.073529411764706,68,294,0,13.813953488372093
2026,06,The Rosary Bead Trail – The World’s Largest Natural Rosary Bead!,/en/blog/the-rosary-bead-trail-the-worlds-largest-natural-rosary-bead,3,3,1,5,0,0
2026,06,The dragon from the rooster's egg,/en/attractions/cultural-attractions/the-dragon-from-the-roosters-egg,2,2,1,5,0,18
2026,06,The old town centre,/en/attractions/cultural-attractions/the-old-town-centre,22,1.6923076923076923,13,43,0,9.384615384615385
2026,06,The Šlibar Organic Farm – A Real(ly) Rural Retreat,/en/blog/the-slibar-organic-farm-a-really-rural-retreat,14,1.5555555555555556,9,37,0,10.6
2026,06,Theekransje met Radetzky,/sl/dozivetja/seznam-dozivetij/cajanka-z-radetzkim,0,0,1,1,0,66
2026,06,Three Bells Trail,/en/paths/walks-in-nature/three-bells-trail,6,2,3,11,0,0
2026,06,Tourist Farm Apartments Štorman,/en/accommodation/tourist-farm-apartments-storman,3,1,3,4,0,4.333333333333333
2026,06,Tourist Farm Špan,/en/accommodation/tourist-farm-span,2,2,1,2,0,0
2026,06,Touristischer Bauernhof Špan,/de/unterkuenfte/touristischer-bauernhof-span,3,3,1,3,0,0
2026,06,Touristischer Bergbauernhof Pr' Tič,/de/unterkuenfte/touristischer-bergbauernhof-pr-tic,1,1,1,1,0,0
2026,06,Town in a day,/en/paths/walks-around-town/town-in-a-day,4,1,4,8,0,13.5
2026,06,Traces of Industry in Tržič,/en/paths/walks-around-town/traces-of-industry-in-trzic,1,1,1,3,0,0
2026,06,Trans Karavanke MTB Trail,/en/paths/cycling-routes/trans-karavanke-mtb-trail,24,1.8461538461538463,13,54,0,4.933333333333334
2026,06,Tržická horská stezka,/sl/poti/pejmo-v-planine/trziska-planinska-pot,0,0,2,2,0,103.5
2026,06,Tržický horský chodník,/sl/poti/pejmo-v-planine/trziska-planinska-pot,0,0,1,1,0,133
2026,06,Tržič - A Trip Around Town,/en/blog/trzic-a-trip-around-town,6,2,3,14,0,68
2026,06,Tržič Alpine Trail,/en/paths/mountain-hikes/trzic-alpine-trail,5,2.5,2,10,0,11.25
2026,06,Tržič Museum,/en/attractions/cultural-attractions/trzic-museum,1,1,1,3,0,0
2026,06,Tržič Street Race,/en/events/trzic-street-race,1,1,1,2,0,3
2026,06,Tržič – ‘a crowdless paradise’,/en/blog/trzic-a-crowdless-paradise,2,1,2,6,0,18
2026,06,Tržič-Museum,/sl/znamenitosti/kulturne-znamenitosti/trziski-muzej,0,0,1,1,0,11
2026,06,Tržičer Museum,/de/sehenswuerdigkeiten/kulturelle-sehenswurdigkeiten/trzicer-museum,9,2.25,4,17,0,6.333333333333333
2026,06,Tržičer Wanderweg,/de/wege/wanderwege/trzicer-wanderweg,3,1,3,4,0,26
2026,06,Tržičská alpská stezka,/en/paths/mountain-hikes/trzic-alpine-trail,1,1,1,1,0,0
2026,06,Tržiška dežela - gorsko kraljestvo zgodb in čudes - Visit Tržič,/wayback/20171011062810/http:/www.visit-trzic.com/info,1,1,1,3,0,0
2026,06,Tržiška planinska pot,/sl/poti/pejmo-v-planine/trziska-planinska-pot,58,1.7058823529411764,34,129,0,27.675675675675677
2026,06,Tržiški muzej,/sl/znamenitosti/kulturne-znamenitosti/trziski-muzej,6,1.5,4,12,0,5.5
2026,06,Turistična kmetija Špan,/sl/prenocisca/turisticna-kmetija-span,17,1.7,10,40,0,22.727272727272727
2026,06,Turistična kmetija Štorman,/sl/prenocisca/turisticna-kmetija-storman,15,1.5,10,33,0,68.18181818181819
2026,06,Turna smuka na Zelenici,/sl/blog/turna-smuka-na-zelenici,2,2,1,4,0,0
2026,06,Turnokolesarska pot Trans Karavanke,/sl/poti/kolesarske-poti/turnokolesarska-pot-trans-karavanke,14,1.5555555555555556,9,32,0,53.166666666666664
2026,06,Turnosmučarske poti,/sl/poti/turnosmucarske-poti,15,1.0714285714285714,14,37,0,10.857142857142858
2026,06,Um reino montanhoso de histórias e maravilhas,/sl/info,0,0,1,1,0,62
2026,06,Una città al giorno,/it/sentieri/sentieri-in-citta/una-citta-al-giorno,1,1,1,1,0,0
2026,06,Une multitude d'itinéraires. Choisissez le vôtre.,/en/paths,0,0,1,1,0,63
2026,06,Unterkünfte,/de/unterkuenfte,6,1.2,5,13,0,34.6
2026,06,Unterkünfte,/de/unterkuenfte/unterkunfte,7,1.4,5,12,0,14.4
2026,06,Unterm Storžič,/de/wege/wanderwege/unterm-storzic,7,1.75,4,14,0,40.25
2026,06,"Un’estate a Tržič, dove storia e natura si intrecciano",/it/blog/unestate-a-trzic-dove-storia-e-natura-si-intrecciano,2,2,1,5,0,167
2026,06,Veranstaltungskalender in der Gemeinde,/de/veranstaltungen/veranstaltungskalender-in-der-gemeinde,3,1,3,3,0,0
2026,06,Veranstaltungsliste,/de/veranstaltungen/veranstaltungsliste,30,1.7647058823529411,17,53,0,11.764705882352942
2026,06,Via Alpina - The Purple Trail,/en/paths/mountain-hikes/via-alpina-the-purple-trail,16,2,8,36,0,11.666666666666666
2026,06,Via Alpina – fialová stezka,/sl/poti/pejmo-v-planine/via-alpina-vijolicna-pot,0,0,1,1,0,16
2026,06,Via Alpina – itinerario viola,/it/sentieri/sentieri-alpini/via-alpina-itinerario-viola,3,1.5,2,7,0,0
2026,06,Via Alpina – vijolična pot,/sl/poti/pejmo-v-planine/via-alpina-vijolicna-pot,6,1.2,5,13,0,13.2
2026,06,Via ferrata sullo Zelenica,/it/sentieri/sentieri-alpini/via-ferrata-sullo-zelenica,5,1.6666666666666667,3,13,0,123.33333333333333
2026,06,Vielfalt der Wege. Wähle deinen.,/de/wege,26,1.0833333333333333,24,40,0,5.458333333333333
2026,06,Vielfälltige Erlebnisse in Tržič,/de/aktivitaeten,17,1.2142857142857142,14,30,0,10.714285714285714
2026,06,Vikend z otroki: Tržič in glamping Mountain fairy tale,/sl/blog/vikend-z-otroki-trzic-in-glamping-mountain-fairy-tale,4,1.3333333333333333,3,10,0,0
2026,06,Vikendica na Korošici,/sl/kulinarika/koca-na-planini-korosica,1,1,1,3,0,0
2026,06,Vila Sofia,/de/unterkuenfte/vila-sofia,1,1,1,3,0,0
2026,06,Vila Sofia,/en/accommodation/vila-sofia,4,2,2,9,0,28.5
2026,06,Vila Sofia,/sl/prenocisca/vila-sofia,3,1,3,6,0,55
2026,06,Visokogorska turistična kmetija Pr' Tič,/sl/prenocisca/visokogorska-turisticna-kmetija-pr-tic,10,1.6666666666666667,6,17,0,8.833333333333334
2026,06,Vodopád Stegovniški slap,/de/sehenswuerdigkeiten/naturliche-sehenswurdigkeiten/der-wasserfall-stegovniski-slap,0,0,1,1,0,21
2026,06,Von Pungrat nach Šija,/de/wege/wanderwege/von-pungrat-nach-sija,4,1.3333333333333333,3,8,0,68.66666666666667
2026,06,Välkommen till Tržič,/en,0,0,1,2,0,6.5
2026,06,Vítejte v Tržiči,/en,1,1,1,1,0,0
2026,06,Vítejte v Tržiči,/sl,0,0,2,2,0,17
2026,06,Waldlehrpfad,/de/wege/wege-in-der-natur/waldlehrpfad,3,1,3,4,0,7.666666666666667
2026,06,Walk like a Tržičan,/en/experiences/all-experiences/walk-like-a-trzican,9,1.8,5,15,0,17.4
2026,06,Walks around town,/en/paths/walks-around-town,14,1.2727272727272727,11,26,0,32.666666666666664
2026,06,Walks in nature,/en/paths/walks-in-nature,31,1.4761904761904763,21,55,0,8.074074074074074
2026,06,Wandelingen in de natuur,/en/paths/walks-in-nature,1,1,1,2,0,65
2026,06,Wanderwege,/de/wege/wanderwege,25,1.3157894736842106,19,53,0,20.4
2026,06,Weg Marschall Radetzky,/de/wege/stadtbesichtigungen/weg-marschall-radetzky,12,1.7142857142857142,7,24,0,56.888888888888886
2026,06,Wege in der Natur,/de/wege/wege-in-der-natur,6,1.2,5,7,0,4
2026,06,Welcome to Tržič,/en,312,1.8795180722891567,166,619,0,11.545945945945945
2026,06,Welcome to Tržič,/sl,2,0.6666666666666666,3,4,0,31.666666666666668
2026,06,Welkom bij Tržič,/en,0,0,1,5,0,18.5
2026,06,Welkom bij Tržič,/sl,1,0.3333333333333333,3,5,0,12
2026,06,Welkom in Tržič,/en,1,0.3333333333333333,3,11,0,43.25
2026,06,Welkom in Tržič,/sl,3,1,3,12,0,26.25
2026,06,Willkommen in Tržič,/de,139,1.8783783783783783,74,263,0,10.987951807228916
2026,06,Willkommen in Tržič,/sl,0,0,1,1,0,13
2026,06,Witamy w Tržiču,/en,1,1,1,1,0,0
2026,06,Wąwóz Dovžan,/en/attractions/natural-attractions/the-dovzan-gorge,1,1,1,3,0,0
2026,06,Wędrówki górskie,/en/paths/mountain-hikes,1,1,1,1,0,0
2026,06,Z otroki na Šijo pod Košuto,/sl/blog/z-otroki-na-sijo-pod-kosuto,13,1.625,8,30,0,1.75
2026,06,Z vlakom po kulturo,/sl/aktivnosti/z-vlakom-po-kulturo,4,2,2,7,0,7.75
2026,06,Zajištěná ferrata na Zelenici,/de/wege/wanderwege/gesicherter-klettersteig-auf-zelenica,0,0,1,1,0,95
2026,06,"Zanimiva zgodovina, prijazni ljudje, lepa narava - vse to nudi Tržič",/sl/blog/zanimiva-zgodovina-prijazni-ljudje-lepa-narava-vse-to-nudi-trzic,14,1.75,8,31,0,14.666666666666666
2026,06,Zavarovana plezalna pot Zelenica,/sl/poti/pejmo-v-planine/zavarovana-plezalna-pot-zelenica,9,1.5,6,19,0,11.666666666666666
2026,06,Zavetišče v Gozdu,/sl/kulinarika/zavetisce-v-gozdu,51,1.7,30,124,0,36.294117647058826
2026,06,Zaśpiewajmy na rowerze,/sl/poti/kolesarske-poti,0,0,1,3,0,286
2026,06,Zelenica,/en/paths/mountain-hikes/zelenica,16,1.7777777777777777,9,36,0,21.11111111111111
2026,06,Zelenica,/sl/poti/pejmo-v-planine/zelenica,18,1.6363636363636365,11,43,0,25.333333333333332
2026,06,Zelenica - Das Paradies unter dem Nordhang der Begunščica,/de/wege/wanderwege/zelenica-das-paradies-unter-dem-nordhang-der-begunscica,19,2.7142857142857144,7,38,0,20.916666666666668
2026,06,Zelenica Mountain Hostel,/en/accommodation/zelenica-mountain-hostel,8,2,4,17,0,0
2026,06,Zelenica Mountaineering Instruction Centre,/en/activities/zelenica-mountaineering-instruction-centre,1,1,1,3,0,0
2026,06,Zelenica Ski Raid,/sl/prireditve/zelenica-ski-raid,1,1,1,3,0,0
2026,06,Zelenica protected climbing route,/en/paths/mountain-hikes/zelenica-protected-climbing-route,3,1.5,2,7,0,0
2026,06,Zimsko veselje na saneh,/sl/aktivnosti/sankanje,1,1,1,1,0,0
2026,06,Zmaj iz petelinjega jajca,/sl/znamenitosti/kulturne-znamenitosti/zmaj-iz-petelinjega-jajca,53,1.962962962962963,27,117,0,17.027027027027028
2026,06,Znamenitosti,/sl/znamenitosti,49,1.2564102564102564,39,90,0,7.0227272727272725
2026,06,Znamenitosti - Visit Tržič,/wayback/20171011063534/http:/www.visit-trzic.com/znamenitosti,1,1,1,3,0,0
2026,06,randonnées en montagne,/en/paths/mountain-hikes,0,0,1,1,0,1012
2026,06,turistické stezky,/de/wege/wanderwege,0,0,1,1,0,21
2026,06,Énekeljünk a biciklin,/sl/poti/kolesarske-poti,1,1,1,2,0,1
2026,06,Über die Almen unter Koschuta,/de/wege/wanderwege/uber-die-almen-unter-koschuta,9,1.8,5,17,0,18
2026,06,Üdvözöljük Tržičben,/sl,1,1,1,3,0,0
2026,06,Čajanka z Radetzkim,/sl/dozivetja/seznam-dozivetij/cajanka-z-radetzkim,34,1.4782608695652173,23,61,0,24.692307692307693
2026,06,Čevljarska zbirka Pavla Jazbeca,/sl/znamenitosti/kulturne-znamenitosti/cevljarska-zbirka-pavla-jazbeca,3,1,3,7,0,0
2026,06,Šentanski rudnik,/sl/znamenitosti/naravne-znamenitosti/sentanski-rudnik,107,2.0980392156862746,51,217,0,45.261538461538464
2026,06,Šija Scouts Hut,/en/accommodation/sija-scouts-hut,7,1.75,4,16,0,4.8
2026,06,Šuštarska nedelja,/sl/prireditve/sustarska-nedelja,191,2.2738095238095237,84,420,0,13.643564356435643
2026,06,Žive jaslice,/sl/prireditve/zive-jaslice,1,1,1,2,0,11
2026,07,(Re)Discover Tržič with Adele in Slovenia!,/en/blog/rediscover-trzic-with-adele-in-slovenia,2,2,1,4,0,0
2026,07,A Dovžan-szurdok,/en/attractions/natural-attractions/the-dovzan-gorge,2,1,2,8,0,0
2026,07,A Hike Along the Ridge of Slovenia’s Longest Mountain,/en/blog/a-hike-along-the-ridge-of-slovenias-longest-mountain,5,2.5,2,10,0,0
2026,07,A Tržič c'è qualcosa di nuovo quasi ogni giorno,/it/eventi,1,1,1,1,0,0
2026,07,ALPINEjka House,/en/accommodation/alpinejka-house,2,1,2,5,0,28
2026,07,ALPINEjka House,/it/alloggi/alpinejka-house,1,1,1,1,0,0
2026,07,ALPINEjka House,/sl/prenocisca/alpinejka-house,4,1.3333333333333333,3,8,0,16
2026,07,ALPINEjka House - ALPINEjka Haus,/de/unterkuenfte/alpinejka-house-alpinejka-haus,2,2,1,4,0,0
2026,07,Adlerweg - Orlova pot na Dolgi njivi,/de/wege/wege-in-der-natur/adlerweg-orlova-pot-na-dolgi-njivi,4,1.3333333333333333,3,4,0,0
2026,07,Agriturismo Pr' Špan,/it/alloggi/agriturismo-pr-span,1,1,1,1,0,0
2026,07,Agriturismo e Appartamenti Štorman,/it/alloggi/agriturismo-e-appartamenti-storman,2,1,2,3,0,28.5
2026,07,Alja's place Apartma Manca,/sl/prenocisca/aljas-place-apartma-manca,9,1.2857142857142858,7,18,0,10.75
2026,07,Alja's place Appartamento Manca,/it/alloggi/aljas-place-appartamento-manca,1,1,1,1,0,0
2026,07,Alja's place Manca Apartment,/en/accommodation/aljas-place-manca-apartment,3,1.5,2,7,0,26.5
2026,07,All Experiences,/en/experiences/all-experiences,5,1.25,4,8,0,2.75
2026,07,Alpski pašnjak na planini Preval,/sl/kulinarika/plansarija-na-planini-preval,1,1,1,3,0,0
2026,07,Altgutenberg,/de/sehenswuerdigkeiten/kulturelle-sehenswurdigkeiten/altgutenberg,3,1,3,4,0,20.333333333333332
2026,07,Altgutenberg,/en/attractions/cultural-attractions/altgutenberg,3,1,3,4,0,1
2026,07,Altgutenberg,/it/attrazioni/attrazioni-culturali/altgutenberg,1,1,1,1,0,0
2026,07,Altgutenberg,/sl/znamenitosti/kulturne-znamenitosti/altgutenberg,17,1.8888888888888888,9,29,0,15.307692307692308
2026,07,An Unforgettable Festive Experience in Tržič,/en/blog/an-unforgettable-festive-experience-in-trzic,2,2,1,4,0,0
2026,07,An abundance of routes. Choose yours.,/en/paths,54,1.255813953488372,43,81,0,6.729166666666667
2026,07,Anbieter aktiver Erlebnisse,/de/aktivitaeten/anbieter,4,1.3333333333333333,3,7,0,36
2026,07,Anderle Mountain Guiding,/en/activities/anderle-mountain-guiding,2,2,1,4,0,0
2026,07,Andrej Remškar - Guide A,/sl/aktivnosti/andrej-remskar-guide-a,4,1.3333333333333333,3,8,0,15.25
2026,07,Anfahrt nach Tržič,/de/info/anfahrt,4,1,4,8,0,8.5
2026,07,Apartma BeeWood,/sl/prenocisca/apartma-beewood,3,1,3,5,0,8.666666666666666
2026,07,Apartma Benedičič Križe,/sl/prenocisca/apartma-benedicic-krize,3,1,3,4,0,15
2026,07,Apartma Jelendol,/sl/prenocisca/apartma-jelendol,6,1,6,13,0,91
2026,07,Apartma Kajža,/sl/prenocisca/apartma-kajza,9,1.125,8,17,0,15.88888888888889
2026,07,Apartma Katja Križe,/sl/prenocisca/apartma-katja-krize,8,1,8,11,0,5.875
2026,07,Apartma Liza,/sl/prenocisca/apartma-liza,8,1,8,12,0,7.625
2026,07,Apartma Marička,/sl/prenocisca/apartma-maricka,12,1.3333333333333333,9,22,0,12.11111111111111
2026,07,Apartma Metka,/sl/prenocisca/apartma-metka,7,1,7,10,0,11.571428571428571
2026,07,Apartma Organic farm Hvadnik,/sl/prenocisca/apartma-organic-farm-hvadnik,4,0.8,5,6,0,19.6
2026,07,Apartma Zelena oaza Slovenija,/sl/prenocisca/apartma-zelena-oaza-slovenija,5,1.25,4,8,0,15
2026,07,Apartmaji Mojca,/sl/prenocisca/apartmaji-mojca,4,1.3333333333333333,3,6,0,6.75
2026,07,Apartmaji Tabor,/sl/prenocisca/apartmaji-tabor,4,1,4,7,0,20
2026,07,Apartmajska hiša Planina,/sl/prenocisca/apartmajska-hisa-planina,3,1,3,4,0,2.3333333333333335
2026,07,Apartman Organska farma Hvadnik,/sl/prenocisca/apartma-organic-farm-hvadnik,1,1,1,1,0,0
2026,07,Apartment BeeWood,/de/unterkuenfte/apartment-beewood,1,1,1,2,0,25
2026,07,"Apartment Grüne Oase Slowenien ""Zelena oaza""",/de/unterkuenfte/apartment-grune-oase-slowenien-zelena-oaza,2,2,1,4,0,0
2026,07,Apartment Heuharfe,/de/unterkuenfte/apartment-heuharfe,1,1,1,2,0,34
2026,07,Apartment Jelendol,/de/unterkuenfte/apartment-jelendol,2,2,1,4,0,0
2026,07,Apartment Kajža,/de/unterkuenfte/apartment-kajza,2,2,1,3,0,0
2026,07,Apartment Marička,/de/unterkuenfte/apartment-maricka,1,1,1,3,0,0
2026,07,Apartment Metka,/de/unterkuenfte/apartment-metka,1,1,1,3,0,0
2026,07,Appartamenti Mojca,/it/alloggi/appartamenti-mojca,2,1,2,4,0,0
2026,07,Appartamenti Tabor,/it/alloggi/appartamenti-tabor,1,1,1,3,0,0
2026,07,Appartamento Kajža,/it/alloggi/appartamento-kajza,1,1,1,1,0,0
2026,07,Appartamento Katja,/it/alloggi/appartamento-katja,1,1,1,1,0,0
2026,07,Appartamento Kozolec (Arfa),/it/alloggi/appartamento-kozolec-arfa,1,1,1,1,0,0
2026,07,Appartamento Liza,/it/alloggi/appartamento-liza,1,1,1,1,0,0
2026,07,Appartamento Marička,/it/alloggi/appartamento-maricka,1,1,1,3,0,0
2026,07,Appartamento Metka,/it/alloggi/appartamento-metka,1,1,1,1,0,0
2026,07,Appartamento Organic farm Hvadnik,/it/alloggi/appartamento-organic-farm-hvadnik,1,1,1,1,0,0
2026,07,Atrakce,/en/attractions,0,0,1,1,0,28
2026,07,Atrakcie,/en/attractions,1,1,1,2,0,0
2026,07,Attracties,/en/attractions,0,0,1,1,0,11
2026,07,Attractions,/en/attractions,24,1.3333333333333333,18,44,0,6.809523809523809
2026,07,Attractions culturelles,/en/attractions/cultural-attractions,1,1,1,1,0,0
2026,07,Attrazioni,/it/attrazioni,4,1.3333333333333333,3,5,0,3
2026,07,Attrazioni culturali,/it/attrazioni/attrazioni-culturali,3,1.5,2,4,0,25
2026,07,Attrazioni naturali,/it/attrazioni/attrazioni-naturali,6,1.2,5,9,0,3
2026,07,Aus Tržičer Kochtöpfen,/de/kulinarik,21,1.105263157894737,19,33,0,7.526315789473684
2026,07,Ausflugsbauernhof Pr' Hariž,/de/kulinarik/ausflugsbauernhof-pr-hariz,4,1.3333333333333333,3,7,0,14.666666666666666
2026,07,Aussichtslehrpfad Dovžanova soteska,/de/wege/wege-in-der-natur/aussichtslehrpfad-dovzanova-soteska,19,2.7142857142857144,7,33,0,12.615384615384615
2026,07,Autori,/it/autori,1,1,1,1,0,0
2026,07,Avtorji,/sl/avtorji,2,1,2,2,0,0
2026,07,Balkan Campers - Anmietung der vergnüglichen VW Camper,/de/aktivitaeten/balkan-campers-anmietung-der-vergnuglichen-vw-camper,1,1,1,1,0,0
2026,07,Balkan Campers - camping-cars VW amusants à louer,/en/activities/balkan-campers-fun-vw-camper-vans-for-hire,0,0,1,1,0,65
2026,07,Balkan Campers - fun VW camper vans for hire,/en/activities/balkan-campers-fun-vw-camper-vans-for-hire,7,2.3333333333333335,3,14,0,6.333333333333333
2026,07,Balkan Campers - najem zabavnih VW kamperjev,/sl/aktivnosti/balkan-campers-najem-zabavnih-vw-kamperjev,22,1.8333333333333333,12,47,0,17.25
2026,07,Balkan Campers – noleggio di divertenti camper VW,/it/attivita/balkan-campers-noleggio-di-divertenti-camper-vw,6,2,3,14,0,9.333333333333334
2026,07,Base Camp,/en/accommodation/base-camp,4,2,2,5,0,3
2026,07,Basislager,/de/unterkuenfte/basislager,2,1,2,3,0,35.5
2026,07,Basislager: Bergsteigen rund um Tržič,/de/aktivitaeten/basislager-bergsteigen-rund-um-trzic,3,1.5,2,7,0,0
2026,07,Bazni tabor (B&B),/sl/prenocisca/bazni-tabor-bb,17,1.7,10,32,0,29.625
2026,07,Bazni tabor: Planinarjenje po Tržiškem,/sl/aktivnosti/bazni-tabor-planinarjenje-po-trziskem,6,1.2,5,11,0,9
2026,07,Be-Lebe das Mittelalter - Omnia cum tempore,/de/veranstaltungen/be-lebe-das-mittelalter-omnia-cum-tempore,1,1,1,3,0,0
2026,07,BeeWood Apartment,/en/accommodation/beewood-apartment,1,1,1,2,0,33
2026,07,Beneath Storžič,/en/paths/mountain-hikes/beneath-storzic,10,1.6666666666666667,6,21,0,34.166666666666664
2026,07,Benedičič Apartment in Križe,/en/accommodation/benedicic-apartment-in-krize,1,1,1,2,0,17
2026,07,Benvenuti a Tržič,/en,5,1,5,15,0,0
2026,07,Benvenuti a Tržič,/it,44,2,22,80,0,15.16
2026,07,Bergkönigreich der Geschichten und Wunder,/de/info,11,1.2222222222222223,9,19,0,7
2026,07,Bergtrail „Kriška gora trail“,/de/veranstaltungen/bergtrail-kriska-gora-trail,3,1.5,2,6,0,23
2026,07,Bergweiden onder Košuta,/en/paths/mountain-hikes/mountain-pastures-below-kosuta,1,1,1,3,0,0
2026,07,Bezienswaardigheden,/sl/znamenitosti,1,0.5,2,4,0,4.666666666666667
2026,07,Bezplatná turistická kyvadlová doprava,/sl/aktivnosti/brezplacen-turisticni-shuttle-1,1,1,1,1,0,0
2026,07,Bienvenido a Tržič,/en,0,0,1,1,0,72
2026,07,Bienvenido a Tržič,/sl,1,1,1,3,0,0
2026,07,Bienvenue à Tržič,/en,4,0.8,5,16,0,21.8
2026,07,Bike park Divjina per BMX e Dirt jump,/it/attivita/bike-park-divjina-per-bmx-e-dirt-jump,1,1,1,1,0,0
2026,07,Biking the mountain pastures below Košuta,/en/activities/biking-the-mountain-pastures-below-kosuta,3,1,3,5,0,0
2026,07,Blata Wetland,/en/attractions/natural-attractions/blata-wetland,6,1.2,5,11,0,7
2026,07,Blata-moerasgebied,/sl/znamenitosti/naravne-znamenitosti/mokrisce-blata,1,1,1,1,0,0
2026,07,Blog,/en/blog,2,1,2,6,0,0
2026,07,Blog,/en/info,17,1.2142857142857142,14,24,0,5.533333333333333
2026,07,Blog,/it/informazioni,2,1,2,3,0,7.5
2026,07,Blog,/sl/blog,3,1,3,9,0,26.666666666666668
2026,07,Bornova pot na Prevalo,/sl/blog/bornova-pot-na-prevalo,81,1.8,45,190,0,24.914893617021278
2026,07,Brezplačen turistični prevoz,/en/activities/free-tourist-shuttle,1,1,1,1,0,0
2026,07,Brezplačen turistični shuttle,/sl/aktivnosti/brezplacen-turisticni-shuttle-1,433,2.1758793969849246,199,904,0,29.714776632302407
2026,07,Broschüren,/de/info/broschuren,2,1,2,3,0,25
2026,07,Brošure,/sl/info/brosure,13,1.3,10,22,0,17.727272727272727
2026,07,Butterfly cottage by the creek,/en/accommodation/butterfly-cottage-by-the-creek,3,1.5,2,9,0,0
2026,07,Butterfly cottage by the creek,/sl/prenocisca/butterfly-cottage-by-the-creek,13,1.0833333333333333,12,20,0,4.5
2026,07,Calendar of all events in the municipality,/en/events/calendar-of-all-events-in-the-municipality,7,1.75,4,11,0,3.1666666666666665
2026,07,Calendar of events,/en/events/calendar-of-events,17,1.5454545454545454,11,43,0,25.75
2026,07,Calendario di tutti gli eventi del comune di Tržič,/it/eventi/calendario-di-tutti-gli-eventi-del-comune-di-trzic,1,1,1,1,0,0
2026,07,Camp Podljubelj,/de/unterkuenfte/camp-podljubelj,31,2.2142857142857144,14,70,0,29.65
2026,07,Camp Podljubelj,/it/alloggi/camp-podljubelj,4,1.3333333333333333,3,6,0,0
2026,07,Camp de travail de Ljubelj,/en/attractions/cultural-attractions/ljubelj-labour-camp,1,1,1,1,0,0
2026,07,Camping Šija,/sl/prenocisca/taborniski-dom-sija,1,1,1,1,0,0
2026,07,Campo base,/it/alloggi/campo-base,1,1,1,1,0,0
