"Tank št.","Čas per hour","Povprečna vrednost (kPa)"
"Trzic-Tank4","2026-07-03 04:00","-38.4"
"Trzic-Tank4","2026-07-03 05:00","-41.2"
"Trzic-Tank4","2026-07-03 06:00","-41.5"
"Trzic-Tank4","2026-07-03 07:00","-42.4"
"Trzic-Tank4","2026-07-03 08:00","-43.7"
"Trzic-Tank4","2026-07-03 09:00","-45.5"
"Trzic-Tank4","2026-07-03 10:00","-47.8"
"Trzic-Tank4","2026-07-03 11:00","-51.7"
"Trzic-Tank4","2026-07-03 12:00","-56.5"
"Trzic-Tank4","2026-07-03 13:00","-61.1"
"Trzic-Tank4","2026-07-03 14:00","-64.4"
"Trzic-Tank4","2026-07-03 15:00","-68.1"
"Trzic-Tank4","2026-07-03 16:00","-72"
"Trzic-Tank4","2026-07-03 17:00","-75.3"
"Trzic-Tank4","2026-07-03 18:00","-79.4"
"Trzic-Tank4","2026-07-03 19:00","-81.7"
"Trzic-Tank4","2026-07-03 20:00","-84.5"
"Trzic-Tank4","2026-07-03 21:00","-85.4"
"Trzic-Tank4","2026-07-03 22:00","-86.1"
"Trzic-Tank4","2026-07-03 23:00","-86.3"
"Trzic-Tank4","2026-07-04 00:00","-86.3"
"Trzic-Tank4","2026-07-04 01:00","-87"
"Trzic-Tank4","2026-07-04 02:00","-87"
"Trzic-Tank4","2026-07-04 03:00","-87"
"Trzic-Tank4","2026-07-04 04:00","-87"
"Trzic-Tank4","2026-07-04 05:00","-89.7"
"Trzic-Tank4","2026-07-04 06:00","-90.1"
"Trzic-Tank4","2026-07-04 07:00","-91.2"
"Trzic-Tank4","2026-07-04 08:00","-92.2"
"Trzic-Tank4","2026-07-04 09:00","-92.9"
"Trzic-Tank4","2026-07-04 10:00","-94.3"
"Trzic-Tank4","2026-07-04 11:00","-99.3"
"Trzic-Tank4","2026-07-04 12:00","-102.7"
"Trzic-Tank4","2026-07-04 13:00","-108.9"
"Trzic-Tank4","2026-07-04 14:00","-112"
"Trzic-Tank4","2026-07-04 15:00","-120.8"
"Trzic-Tank4","2026-07-04 16:00","-126.6"
"Trzic-Tank4","2026-07-04 17:00","-136.6"
"Trzic-Tank4","2026-07-04 18:00","-141.7"
"Trzic-Tank4","2026-07-04 19:00","-151.3"
"Trzic-Tank4","2026-07-04 20:00","-152.9"
"Trzic-Tank4","2026-07-04 21:00","-157.3"
"Trzic-Tank4","2026-07-04 22:00","-158.1"
"Trzic-Tank4","2026-07-04 23:00","-158.7"
"Trzic-Tank4","2026-07-05 00:00","-158.7"
"Trzic-Tank4","2026-07-05 01:00","-159.6"
"Trzic-Tank4","2026-07-05 02:00","-159.6"
"Trzic-Tank4","2026-07-05 03:00","-159.6"
"Trzic-Tank4","2026-07-05 04:00","-159.6"
"Trzic-Tank4","2026-07-05 05:00","-162.7"
"Trzic-Tank4","2026-07-05 06:00","-164.4"
"Trzic-Tank4","2026-07-05 07:00","-166.3"
"Trzic-Tank4","2026-07-05 08:00","-167.8"
"Trzic-Tank4","2026-07-05 09:00","-169.5"
"Trzic-Tank4","2026-07-05 10:00","-174"
"Trzic-Tank4","2026-07-05 11:00","-179.2"
"Trzic-Tank4","2026-07-05 12:00","-182.2"
"Trzic-Tank4","2026-07-05 13:00","-189.1"
"Trzic-Tank4","2026-07-05 14:00","-199.5"
"Trzic-Tank4","2026-07-05 15:00","-205.1"
"Trzic-Tank4","2026-07-05 16:00","-215.4"
"Trzic-Tank4","2026-07-05 17:00","-221"
"Trzic-Tank4","2026-07-05 18:00","-225.4"
"Trzic-Tank4","2026-07-05 19:00","-229.6"
"Trzic-Tank4","2026-07-05 20:00","-236.4"
"Trzic-Tank4","2026-07-05 21:00","-237.9"
"Trzic-Tank4","2026-07-05 22:00","-238.9"
"Trzic-Tank4","2026-07-05 23:00","-240.2"
"Trzic-Tank4","2026-07-06 00:00","-240.2"
"Trzic-Tank4","2026-07-06 01:00","-246.3"
"Trzic-Tank4","2026-07-06 02:00","-246.3"
"Trzic-Tank4","2026-07-06 03:00","-246.3"
"Trzic-Tank4","2026-07-06 04:00","-246.3"
"Trzic-Tank4","2026-07-06 05:00","-251.6"
"Trzic-Tank4","2026-07-06 06:00","-252.1"
"Trzic-Tank4","2026-07-06 07:00","-253.3"
"Trzic-Tank4","2026-07-06 08:00","-253.9"
"Trzic-Tank4","2026-07-06 09:00","-255.8"
"Trzic-Tank4","2026-07-06 10:00","-262"
"Trzic-Tank4","2026-07-06 11:00","-265.3"
"Trzic-Tank4","2026-07-06 12:00","-269.4"
"Trzic-Tank4","2026-07-06 13:00","-271.8"
"Trzic-Tank4","2026-07-06 14:00","-277.3"
"Trzic-Tank4","2026-07-06 15:00","-287.9"
"Trzic-Tank4","2026-07-06 16:00","-289.4"
"Trzic-Tank4","2026-07-06 17:00","-291.7"
"Trzic-Tank4","2026-07-06 18:00","-298.7"
"Trzic-Tank4","2026-07-06 19:00","-303.5"
"Trzic-Tank4","2026-07-06 20:00","-306.1"
"Trzic-Tank4","2026-07-06 21:00","-311"
"Trzic-Tank4","2026-07-06 22:00","-313.8"
"Trzic-Tank4","2026-07-06 23:00","-314"
"Trzic-Tank4","2026-07-07 00:00","-314"
"Trzic-Tank4","2026-07-07 01:00","-316.8"
"Trzic-Tank4","2026-07-07 02:00","-316.8"
"Trzic-Tank4","2026-07-07 03:00","-316.8"
"Trzic-Tank4","2026-07-07 04:00","-316.8"
"Trzic-Tank4","2026-07-07 05:00","-328.7"
"Trzic-Tank4","2026-07-07 06:00","-334.7"
"Trzic-Tank4","2026-07-07 07:00","-337.9"
"Trzic-Tank4","2026-07-07 08:00","-341.6"
"Trzic-Tank4","2026-07-07 09:00","-342.7"
"Trzic-Tank4","2026-07-07 10:00","-344.8"
"Trzic-Tank4","2026-07-07 11:00","-349.4"
"Trzic-Tank4","2026-07-07 12:00","-354.6"
"Trzic-Tank4","2026-07-07 13:00","-359.8"
"Trzic-Tank4","2026-07-07 14:00","-374.5"
"Trzic-Tank4","2026-07-07 15:00","-378.7"
"Trzic-Tank4","2026-07-07 16:00","-382.4"
"Trzic-Tank4","2026-07-07 17:00","-383.1"
"Trzic-Tank4","2026-07-07 18:00","-384.2"
"Trzic-Tank4","2026-07-07 19:00","-387.3"
"Trzic-Tank4","2026-07-07 20:00","-390.7"
"Trzic-Tank4","2026-07-07 21:00","-389.8"
"Trzic-Tank4","2026-07-07 22:00","-391.1"
"Trzic-Tank4","2026-07-07 23:00","-391.4"
"Trzic-Tank4","2026-07-08 00:00","-391.4"
"Trzic-Tank4","2026-07-08 01:00","-395.1"
"Trzic-Tank4","2026-07-08 02:00","-395.1"
"Trzic-Tank4","2026-07-08 03:00","-395.1"
"Trzic-Tank4","2026-07-08 04:00","-395.1"
"Trzic-Tank4","2026-07-08 05:00","-407.6"
"Trzic-Tank4","2026-07-08 06:00","-409.9"
"Trzic-Tank4","2026-07-08 07:00","-417.6"
"Trzic-Tank4","2026-07-08 08:00","-418.4"
"Trzic-Tank4","2026-07-08 09:00","-424.5"
"Trzic-Tank4","2026-07-08 10:00","-429.4"
"Trzic-Tank4","2026-07-08 11:00","-433.1"
"Trzic-Tank4","2026-07-08 12:00","-434.8"
"Trzic-Tank4","2026-07-08 13:00","-437.8"
"Trzic-Tank4","2026-07-08 14:00","-440.7"
"Trzic-Tank4","2026-07-08 15:00","-444.8"
"Trzic-Tank4","2026-07-08 16:00","-448.8"
"Trzic-Tank4","2026-07-08 17:00","-452.7"
"Trzic-Tank4","2026-07-08 18:00","-457.5"
"Trzic-Tank4","2026-07-08 19:00","-465.3"
"Trzic-Tank4","2026-07-08 20:00","-464.9"
"Trzic-Tank4","2026-07-08 21:00","-468.2"
"Trzic-Tank4","2026-07-08 22:00","-469.2"
"Trzic-Tank4","2026-07-08 23:00","-471.3"
"Trzic-Tank4","2026-07-09 00:00","-471.3"
"Trzic-Tank4","2026-07-09 01:00","-474.2"
"Trzic-Tank4","2026-07-09 02:00","-474.2"
"Trzic-Tank4","2026-07-09 03:00","-474.2"
"Trzic-Tank4","2026-07-09 04:00","-474.2"
"Trzic-Tank4","2026-07-09 05:00","-479.2"
"Trzic-Tank4","2026-07-09 06:00","-484.7"
"Trzic-Tank4","2026-07-09 07:00","-487.3"
"Trzic-Tank4","2026-07-09 08:00","-490.9"
"Trzic-Tank4","2026-07-09 09:00","-496.2"
"Trzic-Tank4","2026-07-09 10:00","-499.5"
"Trzic-Tank4","2026-07-09 11:00","-503.8"
"Trzic-Tank4","2026-07-09 12:00","-508"
"Trzic-Tank4","2026-07-09 13:00","-513.6"
"Trzic-Tank4","2026-07-09 14:00","-515.6"
"Trzic-Tank4","2026-07-09 15:00","-517"
"Trzic-Tank4","2026-07-09 16:00","-519.9"
"Trzic-Tank4","2026-07-09 17:00","-519.9"
"Trzic-Tank4","2026-07-09 18:00","-523.5"
"Trzic-Tank4","2026-07-09 19:00","-524.1"
"Trzic-Tank4","2026-07-09 20:00","-522.6"
"Trzic-Tank4","2026-07-09 21:00","-523"
"Trzic-Tank4","2026-07-09 22:00","-522.3"
"Trzic-Tank4","2026-07-09 23:00","-519.5"
"Trzic-Tank4","2026-07-10 00:00","-519.5"
"Trzic-Tank4","2026-07-10 01:00","-520.2"
"Trzic-Tank4","2026-07-10 02:00","-520.2"
"Trzic-Tank4","2026-07-10 03:00","-520.2"
"Trzic-Tank4","2026-07-10 04:00","-520.2"
"Trzic-Tank4","2026-07-10 05:00","-526.3"
"Trzic-Tank4","2026-07-10 06:00","-528.6"
"Trzic-Tank4","2026-07-10 07:00","-528.7"
"Trzic-Tank4","2026-07-10 08:00","-534.2"
"Trzic-Tank4","2026-07-10 09:00","-539.5"
"Trzic-Tank4","2026-07-10 10:00","-539.4"
"Trzic-Tank4","2026-07-10 11:00","-550.4"
"Trzic-Tank4","2026-07-10 12:00","-561.6"
"Trzic-Tank4","2026-07-10 13:00","-578"
"Trzic-Tank4","2026-07-10 14:00","-584.2"
"Trzic-Tank4","2026-07-10 15:00","-597.7"
"Trzic-Tank4","2026-07-10 16:00","-595.2"
"Trzic-Tank4","2026-07-10 17:00","-585.2"
"Trzic-Tank4","2026-07-10 18:00","-580.5"
"Trzic-Tank4","2026-07-10 19:00","-571.7"
"Trzic-Tank4","2026-07-10 20:00",
"Trzic-Tank4","2026-07-10 21:00","-547.3"
"Trzic-Tank4","2026-07-10 22:00","-533.2"
"Trzic-Tank4","2026-07-10 23:00","-533.1"
"Trzic-Tank4","2026-07-11 00:00","-533.1"
"Trzic-Tank4","2026-07-11 01:00","-522.4"
"Trzic-Tank4","2026-07-11 02:00","-522.4"
"Trzic-Tank4","2026-07-11 03:00","-522.4"
"Trzic-Tank4","2026-07-11 04:00","-522.4"
"Trzic-Tank4","2026-07-11 05:00","-524.7"
"Trzic-Tank4","2026-07-11 06:00","-526.6"
"Trzic-Tank4","2026-07-11 07:00","-527.5"
"Trzic-Tank4","2026-07-11 08:00","-530.3"
"Trzic-Tank4","2026-07-11 09:00","-536.7"
"Trzic-Tank4","2026-07-11 10:00","-540.5"
"Trzic-Tank4","2026-07-11 11:00","-548.9"
"Trzic-Tank4","2026-07-11 12:00","-555.1"
"Trzic-Tank4","2026-07-11 13:00","-562.1"
"Trzic-Tank4","2026-07-11 14:00","-577.8"
"Trzic-Tank4","2026-07-11 15:00","-575.6"
"Trzic-Tank4","2026-07-11 16:00","-574.8"
"Trzic-Tank4","2026-07-11 17:00","-564.5"
"Trzic-Tank4","2026-07-11 18:00","-551.8"
"Trzic-Tank4","2026-07-11 19:00","-545.9"
"Trzic-Tank4","2026-07-11 20:00","-545.5"
"Trzic-Tank4","2026-07-11 21:00","-530.8"
"Trzic-Tank4","2026-07-11 22:00","-526.1"
"Trzic-Tank4","2026-07-11 23:00","-524.4"
"Trzic-Tank4","2026-07-12 00:00","-524.4"
"Trzic-Tank4","2026-07-12 01:00","-520.8"
"Trzic-Tank4","2026-07-12 02:00","-520.8"
"Trzic-Tank4","2026-07-12 03:00","-520.8"
"Trzic-Tank4","2026-07-12 04:00","-520.8"
"Trzic-Tank4","2026-07-12 05:00","-531.6"
"Trzic-Tank4","2026-07-12 06:00","-535.4"
"Trzic-Tank4","2026-07-12 07:00","-547.3"
"Trzic-Tank4","2026-07-12 08:00","-561.4"
"Trzic-Tank4","2026-07-12 09:00","-577.2"
"Trzic-Tank4","2026-07-12 10:00","-584.1"
"Trzic-Tank4","2026-07-12 11:00","-598.7"
"Trzic-Tank4","2026-07-12 12:00","-604.9"
"Trzic-Tank4","2026-07-12 13:00","-612.8"
"Trzic-Tank4","2026-07-12 14:00","-616.4"
"Trzic-Tank4","2026-07-12 15:00","-617"
"Trzic-Tank4","2026-07-12 16:00","-615.2"
"Trzic-Tank4","2026-07-12 17:00","-618.3"
"Trzic-Tank4","2026-07-12 18:00","-613.3"
"Trzic-Tank4","2026-07-12 19:00","-609.7"
"Trzic-Tank4","2026-07-12 20:00","-599.5"
"Trzic-Tank4","2026-07-12 21:00","-594.3"
"Trzic-Tank4","2026-07-12 22:00","-580.4"
"Trzic-Tank4","2026-07-12 23:00","-572.5"
"Trzic-Tank4","2026-07-13 00:00","-572.5"
"Trzic-Tank4","2026-07-13 01:00","-556"
"Trzic-Tank4","2026-07-13 02:00","-556"
"Trzic-Tank4","2026-07-13 03:00","-556"
"Trzic-Tank4","2026-07-13 04:00","-556"
"Trzic-Tank4","2026-07-13 05:00","-579.8"
"Trzic-Tank4","2026-07-13 06:00","-592.2"
"Trzic-Tank4","2026-07-13 07:00","-601.7"
"Trzic-Tank4","2026-07-13 08:00","-611.2"
"Trzic-Tank4","2026-07-13 09:00","-611.4"
"Trzic-Tank4","2026-07-13 10:00","-620.1"
"Trzic-Tank4","2026-07-13 11:00","-622.6"
"Trzic-Tank4","2026-07-13 12:00","-627.5"
"Trzic-Tank4","2026-07-13 13:00","-634.2"
"Trzic-Tank4","2026-07-13 14:00","-635.5"
"Trzic-Tank4","2026-07-13 15:00","-638.3"
"Trzic-Tank4","2026-07-13 16:00","-638.7"
"Trzic-Tank4","2026-07-13 17:00","-638.8"
"Trzic-Tank4","2026-07-13 18:00","-639.3"
"Trzic-Tank4","2026-07-13 19:00","-632.3"
"Trzic-Tank4","2026-07-13 20:00","-625.3"
"Trzic-Tank4","2026-07-13 21:00","-620.6"
"Trzic-Tank4","2026-07-13 22:00","-612.8"
"Trzic-Tank4","2026-07-13 23:00","-603.5"
"Trzic-Tank4","2026-07-14 00:00","-603.5"
"Trzic-Tank4","2026-07-14 01:00","-589.9"
"Trzic-Tank4","2026-07-14 02:00","-589.9"
"Trzic-Tank4","2026-07-14 03:00","-589.9"
"Trzic-Tank4","2026-07-14 04:00","-589.9"
"Trzic-Tank4","2026-07-14 05:00","-583.3"
"Trzic-Tank4","2026-07-14 06:00","-586.7"
"Trzic-Tank4","2026-07-14 07:00","-590.9"
"Trzic-Tank4","2026-07-14 08:00","-588.6"
"Trzic-Tank4","2026-07-14 09:00","-601.9"
"Trzic-Tank4","2026-07-14 10:00","-603.4"
"Trzic-Tank4","2026-07-14 11:00","-608.5"
"Trzic-Tank4","2026-07-14 12:00","-610.4"
"Trzic-Tank4","2026-07-14 13:00","-612.9"
"Trzic-Tank4","2026-07-14 14:00","-615.5"
"Trzic-Tank4","2026-07-14 15:00","-620"
"Trzic-Tank4","2026-07-14 16:00","-615.7"
"Trzic-Tank4","2026-07-14 17:00","-616.4"
"Trzic-Tank4","2026-07-14 18:00","-611.2"
"Trzic-Tank4","2026-07-14 19:00","-609.7"
"Trzic-Tank4","2026-07-14 20:00","-605.3"
"Trzic-Tank4","2026-07-14 21:00","-602.1"
"Trzic-Tank4","2026-07-14 22:00","-601.9"
"Trzic-Tank4","2026-07-14 23:00","-604.2"
"Trzic-Tank4","2026-07-15 00:00","-604.2"
"Trzic-Tank4","2026-07-15 01:00","-603.8"
"Trzic-Tank4","2026-07-15 02:00","-603.8"
"Trzic-Tank4","2026-07-15 03:00","-603.8"
"Trzic-Tank4","2026-07-15 04:00","-603.8"
"Trzic-Tank4","2026-07-15 05:00","-615.5"
"Trzic-Tank4","2026-07-15 06:00","-618"
"Trzic-Tank4","2026-07-15 07:00","-621.1"
"Trzic-Tank4","2026-07-15 08:00","-626.5"
"Trzic-Tank4","2026-07-15 09:00","-630.1"
"Trzic-Tank4","2026-07-15 10:00","-633.1"
"Trzic-Tank4","2026-07-15 11:00","-633.9"
"Trzic-Tank4","2026-07-15 12:00","-637.4"
"Trzic-Tank4","2026-07-15 13:00","-641.8"
"Trzic-Tank4","2026-07-15 14:00","-641.8"
"Trzic-Tank4","2026-07-15 15:00","-646.1"
"Trzic-Tank4","2026-07-15 16:00","-642.4"
"Trzic-Tank4","2026-07-15 17:00","-637.4"
"Trzic-Tank4","2026-07-15 18:00","-633.7"
"Trzic-Tank4","2026-07-15 19:00","-626.2"
"Trzic-Tank4","2026-07-15 20:00","-621.9"
"Trzic-Tank4","2026-07-15 21:00","-620.6"
"Trzic-Tank4","2026-07-15 22:00","-602.8"
"Trzic-Tank4","2026-07-15 23:00","-569.4"
"Trzic-Tank4","2026-07-16 00:00","-569.4"
"Trzic-Tank4","2026-07-16 01:00","-609.5"
"Trzic-Tank4","2026-07-16 02:00","-609.5"
"Trzic-Tank4","2026-07-16 03:00","-609.5"
"Trzic-Tank4","2026-07-16 04:00","-609.5"
"Trzic-Tank4","2026-07-16 05:00","-33.2"
"Trzic-Tank4","2026-07-16 06:00","-22.5"
"Trzic-Tank4","2026-07-16 07:00","-20.7"
"Trzic-Tank4","2026-07-16 08:00","-19.4"
"Trzic-Tank4","2026-07-16 09:00","-18.3"
"Trzic-Tank4","2026-07-16 10:00","-17.8"
"Trzic-Tank4","2026-07-16 11:00","-17.7"
"Trzic-Tank4","2026-07-16 12:00","-17.8"
"Trzic-Tank4","2026-07-16 13:00","-18"
"Trzic-Tank4","2026-07-16 14:00","-18.5"
"Trzic-Tank4","2026-07-16 15:00","-19.4"
"Trzic-Tank4","2026-07-16 16:00","-20.2"
"Trzic-Tank4","2026-07-16 17:00","-20.8"
"Trzic-Tank4","2026-07-16 18:00","-21.5"
"Trzic-Tank4","2026-07-16 19:00","-22"
"Trzic-Tank4","2026-07-16 20:00","-22.4"
"Trzic-Tank4","2026-07-16 21:00","-22.5"
"Trzic-Tank4","2026-07-16 22:00","-22.6"
"Trzic-Tank4","2026-07-16 23:00","-22.7"
"Trzic-Tank4","2026-07-17 00:00","-22.7"
"Trzic-Tank4","2026-07-17 01:00","-22.8"
"Trzic-Tank4","2026-07-17 02:00","-22.8"
"Trzic-Tank4","2026-07-17 03:00","-22.8"
"Trzic-Tank4","2026-07-17 04:00","-22.8"
"Trzic-Tank4","2026-07-17 05:00","-23.3"
"Trzic-Tank4","2026-07-17 06:00","-23.4"
"Trzic-Tank4","2026-07-17 07:00","-23.5"
"Trzic-Tank4","2026-07-17 08:00","-23.8"
"Trzic-Tank4","2026-07-17 09:00","-24"
"Trzic-Tank4","2026-07-17 10:00","-24.4"
"Trzic-Tank4","2026-07-17 11:00","-24.5"
"Trzic-Tank4","2026-07-17 12:00","-25.1"
"Trzic-Tank4","2026-07-17 13:00","-26.6"
"Trzic-Tank4","2026-07-17 14:00","-27.7"
"Trzic-Tank4","2026-07-17 15:00","-30.7"
"Trzic-Tank4","2026-07-17 16:00","-33.8"
"Trzic-Tank4","2026-07-17 17:00","-40.2"
"Trzic-Tank4","2026-07-17 18:00","-47.5"
"Trzic-Tank4","2026-07-17 19:00","-53.1"
"Trzic-Tank4","2026-07-17 20:00","-60"
"Trzic-Tank4","2026-07-17 21:00","-61.7"
"Trzic-Tank4","2026-07-17 22:00","-62.3"
"Trzic-Tank4","2026-07-17 23:00","-63.6"
"Trzic-Tank4","2026-07-18 00:00","-63.6"
"Trzic-Tank4","2026-07-18 01:00","-65.7"
"Trzic-Tank4","2026-07-18 02:00","-65.7"
"Trzic-Tank4","2026-07-18 03:00","-65.7"
"Trzic-Tank4","2026-07-18 04:00","-65.7"
"Trzic-Tank4","2026-07-18 05:00","-69.2"
"Trzic-Tank4","2026-07-18 06:00","-70.4"
"Trzic-Tank4","2026-07-18 07:00","-71.4"
"Trzic-Tank4","2026-07-18 08:00","-72.3"
"Trzic-Tank4","2026-07-18 09:00","-73.2"
"Trzic-Tank4","2026-07-18 10:00","-75.7"
"Trzic-Tank4","2026-07-18 11:00","-79"
"Trzic-Tank4","2026-07-18 12:00","-83.5"
"Trzic-Tank4","2026-07-18 13:00","-90"
"Trzic-Tank4","2026-07-18 14:00","-94"
"Trzic-Tank4","2026-07-18 15:00","-101.8"
"Trzic-Tank4","2026-07-18 16:00","-109.4"
"Trzic-Tank4","2026-07-18 17:00","-118.4"
"Trzic-Tank4","2026-07-18 18:00","-125.1"
"Trzic-Tank4","2026-07-18 19:00","-9.6"
"Trzic-Tank4","2026-07-18 20:00","-9.6"
"Trzic-Tank4","2026-07-18 21:00","-9.5"
"Trzic-Tank4","2026-07-18 22:00","-9.5"
"Trzic-Tank4","2026-07-18 23:00","-9.5"
"Trzic-Tank4","2026-07-19 00:00","-9.5"
"Trzic-Tank4","2026-07-19 01:00","-9.5"
"Trzic-Tank4","2026-07-19 02:00","-9.5"
"Trzic-Tank4","2026-07-19 03:00","-9.5"
"Trzic-Tank4","2026-07-19 04:00","-9.5"
"Trzic-Tank4","2026-07-19 05:00","-9.5"
"Trzic-Tank4","2026-07-19 06:00","-9.5"
"Trzic-Tank4","2026-07-19 07:00","-9.5"
"Trzic-Tank4","2026-07-19 08:00","-9.5"
"Trzic-Tank4","2026-07-19 09:00","-9.5"
"Trzic-Tank4","2026-07-19 10:00","-9.5"
"Trzic-Tank4","2026-07-19 11:00","-9.5"
"Trzic-Tank4","2026-07-19 12:00","-9.5"
"Trzic-Tank4","2026-07-19 13:00","-9.5"
"Trzic-Tank4","2026-07-19 14:00","-9.5"
"Trzic-Tank4","2026-07-19 15:00","-9.5"
"Trzic-Tank4","2026-07-19 16:00","-9.5"
"Trzic-Tank4","2026-07-19 17:00","-9.5"
"Trzic-Tank4","2026-07-19 18:00","-9.5"
"Trzic-Tank4","2026-07-19 19:00","-9.5"
"Trzic-Tank4","2026-07-19 20:00","-9.5"
"Trzic-Tank4","2026-07-19 21:00","-9.5"
"Trzic-Tank4","2026-07-19 22:00","-9.5"
"Trzic-Tank4","2026-07-19 23:00","-9.5"
"Trzic-Tank4","2026-07-20 00:00","-9.5"
"Trzic-Tank4","2026-07-20 01:00",
"Trzic-Tank4","2026-07-20 02:00","-9.5"
"Trzic-Tank4","2026-07-20 03:00","-9.5"
"Trzic-Tank4","2026-07-20 04:00","-9.5"
"Trzic-Tank4","2026-07-20 05:00","-9.6"
"Trzic-Tank4","2026-07-20 06:00","-9.6"
"Trzic-Tank4","2026-07-20 07:00","-9.6"
"Trzic-Tank4","2026-07-20 08:00","-9.6"
"Trzic-Tank4","2026-07-20 09:00","-9.6"
"Trzic-Tank4","2026-07-20 10:00","-9.6"
"Trzic-Tank4","2026-07-20 11:00","-9.6"
"Trzic-Tank4","2026-07-20 12:00","-9.6"
"Trzic-Tank4","2026-07-20 13:00","-9.6"
"Trzic-Tank4","2026-07-20 14:00","-9.6"
"Trzic-Tank4","2026-07-20 15:00","-9.6"
"Trzic-Tank4","2026-07-20 16:00","-9.6"
"Trzic-Tank4","2026-07-20 17:00","-9.6"
"Trzic-Tank4","2026-07-20 18:00","-9.6"
"Trzic-Tank4","2026-07-20 19:00","-9.6"
"Trzic-Tank4","2026-07-20 20:00","-9.7"
"Trzic-Tank4","2026-07-20 21:00","-9.7"
"Trzic-Tank4","2026-07-20 22:00","-9.7"
"Trzic-Tank4","2026-07-20 23:00","-9.7"
"Trzic-Tank4","2026-07-21 00:00","-9.7"
"Trzic-Tank4","2026-07-21 01:00","-9.7"
"Trzic-Tank4","2026-07-21 02:00","-9.7"
"Trzic-Tank4","2026-07-21 03:00","-9.7"
"Trzic-Tank4","2026-07-21 04:00","-9.7"
"Trzic-Tank4","2026-07-21 05:00","-9.7"
"Trzic-Tank4","2026-07-21 06:00","-9.7"
"Trzic-Tank4","2026-07-21 07:00","-9.7"
"Trzic-Tank4","2026-07-21 08:00","-9.7"
"Trzic-Tank4","2026-07-21 09:00","-9.7"
"Trzic-Tank4","2026-07-21 10:00","-9.7"
"Trzic-Tank4","2026-07-21 11:00","-9.7"
"Trzic-Tank4","2026-07-21 12:00","-9.7"
"Trzic-Tank4","2026-07-21 13:00","-9.7"
"Trzic-Tank4","2026-07-21 14:00","-9.7"
"Trzic-Tank4","2026-07-21 15:00","-9.7"
"Trzic-Tank4","2026-07-21 16:00","-9.7"
"Trzic-Tank4","2026-07-21 17:00","-9.7"
"Trzic-Tank4","2026-07-21 18:00","-9.7"
"Trzic-Tank4","2026-07-21 19:00","-9.7"
"Trzic-Tank4","2026-07-21 20:00","-9.7"
"Trzic-Tank4","2026-07-21 21:00","-9.7"
"Trzic-Tank4","2026-07-21 22:00","-9.7"
"Trzic-Tank4","2026-07-21 23:00","-9.7"
"Trzic-Tank4","2026-07-22 00:00","-9.7"
"Trzic-Tank4","2026-07-22 01:00","-9.7"
"Trzic-Tank4","2026-07-22 02:00","-9.7"
"Trzic-Tank4","2026-07-22 03:00","-9.7"
"Trzic-Tank4","2026-07-22 04:00","-9.7"
"Trzic-Tank4","2026-07-22 05:00","-9.7"
"Trzic-Tank4","2026-07-22 06:00","-9.7"
"Trzic-Tank4","2026-07-22 07:00","-9.7"
"Trzic-Tank4","2026-07-22 08:00","-9.7"
"Trzic-Tank4","2026-07-22 09:00","-9.7"
"Trzic-Tank4","2026-07-22 10:00","-9.7"
"Trzic-Tank4","2026-07-22 11:00","-9.7"
"Trzic-Tank4","2026-07-22 12:00","-9.7"
"Trzic-Tank4","2026-07-22 13:00","-9.7"
"Trzic-Tank4","2026-07-22 14:00","-9.7"
"Trzic-Tank4","2026-07-22 15:00","-9.7"
"Trzic-Tank4","2026-07-22 16:00","-9.7"
"Trzic-Tank4","2026-07-22 17:00","-9.7"
"Trzic-Tank4","2026-07-22 18:00","-9.7"
"Trzic-Tank4","2026-07-22 19:00","-9.7"
"Trzic-Tank4","2026-07-22 20:00","-9.7"
"Trzic-Tank4","2026-07-22 21:00","-9.7"
"Trzic-Tank4","2026-07-22 22:00","-9.7"
"Trzic-Tank4","2026-07-22 23:00","-9.7"
"Trzic-Tank4","2026-07-23 00:00","-9.7"
"Trzic-Tank4","2026-07-23 01:00","-9.7"
"Trzic-Tank4","2026-07-23 02:00","-9.7"
"Trzic-Tank4","2026-07-23 03:00","-9.7"
"Trzic-Tank4","2026-07-23 04:00","-9.7"
"Trzic-Tank4","2026-07-23 05:00","-9.7"
"Trzic-Tank4","2026-07-23 06:00","-9.7"
"Trzic-Tank4","2026-07-23 07:00","-9.7"
"Trzic-Tank4","2026-07-23 08:00","-9.7"
"Trzic-Tank4","2026-07-23 09:00","-9.7"
"Trzic-Tank4","2026-07-23 10:00","-9.7"
"Trzic-Tank4","2026-07-23 11:00","-9.7"
"Trzic-Tank4","2026-07-23 12:00","-9.7"
"Trzic-Tank4","2026-07-23 13:00","-9.7"
"Trzic-Tank4","2026-07-23 14:00","-9.7"
"Trzic-Tank4","2026-07-23 15:00","-9.7"
"Trzic-Tank4","2026-07-23 16:00","-9.8"
"Trzic-Tank4","2026-07-23 17:00","-9.8"
"Trzic-Tank4","2026-07-23 18:00","-9.8"
"Trzic-Tank4","2026-07-23 19:00","-9.8"
"Trzic-Tank4","2026-07-23 20:00","-9.8"
"Trzic-Tank4","2026-07-23 21:00","-9.8"
"Trzic-Tank4","2026-07-23 22:00","-9.8"
"Trzic-Tank2","2026-05-27 16:00","-0.1"
"Trzic-Tank2","2026-05-27 17:00","-0.1"
